date,revenue,cogs,lag_28,lag_35,lag_42,lag_56,lag_91,lag_182,lag_364,lag_371,roll_mean_7,roll_std_7,roll_mean_28,roll_std_28,roll_mean_91,roll_std_91,roll_mean_364,roll_std_364,roll_min_91,roll_max_91,lag364_smooth7,lag364_smooth28,ratio_28_364,ratio_91_364,trend_28_91,cv_91,dow,dom,month,quarter,doy,days_in_month,dom_reverse,is_weekend,is_eom,is_som,is_odd_year,fourier_sin1,fourier_cos1,fourier_sin2,fourier_cos2,fourier_sin3,fourier_cos3,fourier_sin4,fourier_cos4,days_to_tet,tet_before,tet_after,is_special_day,promo_n,promo_disc_max,promo_day_idx,promo_streetwear,promo_outdoor,promo_any,promo_is_percentage,stackable_flag,min_order_value,promo_days_left,promo_ch_all_channels,promo_ch_email,promo_ch_in_store,promo_ch_online,promo_ch_social_media
2018-08-26,4717920.92,3744613.34,6597216.94,5641320.53,5393026.83,8830377.17,6413198.63,4015454.83,2383553.18,2793076.6,6489325.675714286,833387.5185702004,5479629.227142856,1757306.760078267,7793150.35076923,3496007.0924243648,5127574.207197802,2954865.9473229744,2036989.14,20905271.35,4454038.142857144,3850350.702857143,1.068659176,1.519851305092697,-2313521.1236263737,0.4485999801196301,6,26,8,3,238,31,5,1,0,0,0,-0.8149159841660791,-0.5795791048257612,0.9446165532223606,-0.3281761224987386,-0.2800440484743445,0.9599871514317777,-0.6200011953692753,-0.7846008652433858,-163,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2018-08-27,6151109.31,4800826.49,7314460.76,6121614.15,4994805.9,8070014.23,7438573.25,7426597.23,3635080.01,2634922.72,6659732.334285715,866946.3336744357,5452645.174642858,1721493.265656212,7736561.883076923,3461063.9011088037,5121661.87489011,2948306.015344631,2036989.14,20905271.35,4882264.931428572,3897240.965,1.0646241996910133,1.5105569387559223,-2283916.708434065,0.4473645985666565,0,27,8,3,239,31,4,0,0,0,0,-0.8247650844733614,-0.5654755126737576,0.9327689179559782,-0.3604748891327019,-0.23015087970124354,0.973154958150419,-0.6724795445732231,-0.7401157086095325,-162,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2018-08-28,12207075.48,9954369.46,12496367.04,6821739.77,5712604.18,9033060.75,10262818.32,8416365.51,7306573.99,3146373.54,7470393.372857143,2378705.3451876943,5576334.6850000005,2076159.4001898915,7722467.822747253,3438724.2427888243,5136477.482362637,2971749.114226232,2036989.14,20905271.35,5255532.177142858,3993742.0717857145,1.0856340175047436,1.5034559869607629,-2146133.1377472524,0.4452882578105071,1,28,8,3,240,31,3,0,1,0,0,-0.8343701235229538,-0.5512045872199277,0.9198172790502196,-0.3923470060554182,-0.179644883710313,0.9837315262594303,-0.7217751111067897,-0.6921276536786992,-161,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2018-08-29,10330752.34,8329694.93,13786351.91,7944998.65,7639039.23,2096565.2,20905271.35,8409092.75,6946636.36,3476965.73,8304872.410000001,3384795.167242936,5993827.0675,2485491.324455676,7733527.144615386,3456741.5536191,5157202.536016484,3005596.3086332586,2036989.14,20905271.35,5769646.9985714285,4034775.7964285715,1.162224486170702,1.4995585476053266,-1739700.0771153858,0.44698124012222823,2,29,8,3,241,31,2,0,1,0,0,-0.8437282590292712,-0.5367705514607103,0.9057769657642539,-0.42375475016912983,-0.1286605437981047,0.9916886933254689,-0.7676545836727677,-0.6408638234181967,-160,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2018-08-30,10819458.93,8497693.47,10106943.25,6463508.32,6252432.84,2944993.36,19289944.12,6963830.59,7907948.51,4910360.99,8825363.114285713,3334203.8913072054,6249610.992142857,2528265.680266006,7740414.372197802,3460882.1888736873,5166944.4714835165,3015887.7780521535,2036989.14,20905271.35,5767176.281428571,3995829.241785714,1.2095370923056366,1.4980641682753364,-1490803.3800549451,0.4471184645236259,3,30,8,3,242,31,1,0,1,0,0,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,-0.07733361695682096,0.9970052716452285,-0.8099008190265968,-0.5865668447330172,-159,0,0,0,1,10.0,0,0,0,1,1,0,0.0,32,0,1,0,0,0
2018-08-31,9769233.6,7975907.3,9026931.62,5162979.4,5761282.54,2036989.14,19245165.78,5613671.87,5962206.68,3349335.96,9377356.288571429,2921078.387441676,6499251.795,2440474.9886676343,7805746.410989012,3427919.2606309103,5176710.646291208,3022626.750215286,2036989.14,20905271.35,5692301.938571429,4025254.3153571426,1.255479055924501,1.5078583572333415,-1306494.6159890117,0.4391532955522421,4,31,8,3,243,31,0,0,1,0,0,-0.8616928164028522,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,-0.02580077239154163,0.999667104662347,-0.8483138696949905,-0.5294937001354318,-158,0,0,0,1,10.0,1,0,0,1,1,0,0.0,31,0,1,0,0,0
2018-09-01,8834290.53,7236711.56,6859151.1,6313222.5,4939690.9,3253556.07,17529108.34,1177076.3,6245530.26,2646726.51,9455346.08857143,2831550.1734511624,6628023.046071428,2356554.9273055517,7827469.23021978,3415428.6206564046,5191087.357747253,3018133.8675751514,2036989.14,20905271.35,5242321.101428571,4075406.853571429,1.2768082271202144,1.5078669825384372,-1199446.1841483517,0.4363388114603302,5,1,9,3,244,30,29,1,0,1,0,-0.8702939222685674,-0.49253272872205434,0.8572964806503138,-0.5148230222752145,0.02580077239154065,0.9996671046623471,-0.8827119303085991,-0.46991451147082797,-157,0,0,0,1,10.0,2,0,0,1,1,0,0.0,30,0,1,0,0,0
2018-09-02,2926208.13,2475973.31,3117800.12,6597216.94,5641320.53,2752144.2,13779702.07,2218712.31,2366258.16,2383553.18,8958286.542857142,3614142.766931285,6641082.1860714285,2335197.139710767,7808405.159010988,3436991.5542714684,5194004.323379121,3015607.580537644,2036989.14,20905271.35,4816024.28,4105879.040357143,1.2786054405420415,1.5033497611590334,-1167322.9729395593,0.4401656272030328,6,2,9,3,245,30,28,1,0,1,0,-0.8786374941610001,-0.4774894280028391,0.8390802290175676,-0.5440076922910431,0.07733361695682177,0.9970052716452283,-0.9129321980697738,-0.40811126145634763,-156,0,0,1,1,10.0,3,0,0,1,1,0,0.0,29,0,1,0,0,0
2018-09-03,3730127.97,3250956.11,3924563.55,7314460.76,6121614.15,4430764.61,4373078.45,2742871.53,3110959.61,3635080.01,8474015.512857143,4069536.062614556,6623003.576785714,2354819.73594355,7789656.015934067,3453616.4242294566,5199096.755631868,3011881.937972847,2036989.14,20905271.35,4140198.6514285714,4179953.1603571433,1.273875807295068,1.4982710232303338,-1166652.4391483525,0.44335929817246617,0,3,9,3,246,30,27,0,0,0,0,-0.886721063082993,-0.46230483047981086,0.8198708615029215,-0.5725484874300667,0.12866054379810374,0.991688693325469,-0.9388316432829669,-0.3443764590830856,-155,0,0,0,1,10.0,4,0,0,1,1,0,0.0,28,0,1,0,0,0
2018-09-04,2895558.56,2566039.59,4212970.63,12496367.04,6821739.77,5201122.72,5537841.59,3203122.41,4156708.13,7306573.99,7290673.168571428,3906017.591462342,6587712.430714286,2384140.4407370314,7770439.085604395,3468732.825807539,5203441.775851648,3009307.2015876956,2036989.14,20905271.35,3682543.8728571427,4277002.96,1.2660298153592915,1.4933268056665447,-1182726.6548901089,0.44640113481280014,1,4,9,3,247,30,26,0,0,0,0,-0.8945422369764496,-0.4469834295196741,0.7996911138678691,-0.600411627469661,0.17964488371031379,0.9837315262594302,-0.9602876863008665,-0.27901175519846605,-154,0,0,0,1,10.0,5,0,0,1,1,0,0.0,27,0,1,0,0,0
2018-09-05,2683914.3,2352008.69,4647118.76,13786351.91,7944998.65,6502831.07,6238754.07,4507553.37,3962558.61,6946636.36,5985068.432857142,2720421.292945667,6521436.991071428,2412215.0809415,7731309.261428571,3483794.327757823,5208967.8375274725,3006424.3718459187,2036989.14,20905271.35,3277095.1385714286,4308114.713928571,1.2519633820904799,1.4842305620950758,-1209872.2703571431,0.4506085851640213,2,5,9,3,248,30,25,0,0,0,0,-0.9020987014301837,-0.43152975897147144,0.7785648703932891,-0.6275641342440474,0.2301508797012426,0.9731549581504192,-0.977198777682387,-0.21232651482103831,-153,0,0,0,1,10.0,6,0,0,1,1,0,0.0,26,0,1,0,0,0
2018-09-06,2220736.04,1976596.92,4946125.63,10106943.25,6463508.32,6228668.47,4523493.87,3419972.83,3177169.11,7907948.51,5247808.772857143,2028498.6057937061,6475631.889642857,2430091.0559376553,7706000.013406593,3495680.9146926007,5213972.984835165,3004460.04142842,2036989.14,20905271.35,3343783.6928571425,4273496.900714286,1.2419764944078586,1.4779516571757252,-1230368.1237637363,0.45363105484180555,3,6,9,3,249,30,24,0,0,0,0,-0.9093882203647925,-0.4159483918249421,0.756517135610563,-0.6539738706764888,0.28004404847434183,0.9599871514317785,-0.9894848788166603,-0.14463635294482202,-152,0,0,0,1,10.0,7,0,0,1,1,0,0.0,25,0,1,0,0,0
2018-09-07,2737800.42,2305499.6,3705554.89,9026931.62,5162979.4,4250921.4,5863271.23,3250890.44,2758623.23,5962206.68,4487612.0971428575,1206946.8510297323,6456154.514285714,2450681.05497682,7681511.172417582,3515979.078117895,5215459.8263736265,3003576.717633612,2036989.14,20905271.35,3521003.98,4307323.097499999,1.2378878812637233,1.4728348847734547,-1225356.6581318676,0.45771971155140817,4,7,9,3,250,30,23,0,0,0,0,-0.9164086366943458,-0.4002439388573056,0.733574004706797,-0.6796095788159788,0.3291915385199928,0.9442631682782295,-0.9970878407382744,-0.07626164076313574,-151,0,0,0,1,10.0,8,0,0,1,1,0,0.0,24,0,1,0,0,0
2018-09-08,3138040.11,2844198.87,4591065.72,6859151.1,6313222.5,4868504.46,7018402.9,3479853.91,3407389.12,6245530.26,4163599.8999999994,631392.9428905257,6446245.987857142,2457888.212836461,7668417.17978022,3525335.694984565,5221465.76151099,3000125.0002964046,2036989.14,20905271.35,3680439.6642857143,4358099.459285715,1.2345663616860958,1.4686330486558874,-1222171.1919230772,0.4597214278169465,5,8,9,3,251,30,22,1,0,0,0,-0.9231578729647039,-0.38442104726885545,0.709762632639161,-0.7044409168334328,0.3774624838618099,0.926024877245138,-0.999971679340883,-0.0075259893817451835,-150,0,0,0,1,10.0,9,0,0,1,1,0,0.0,23,0,1,0,0,0
2018-09-09,4428844.18,3809539.78,4030885.81,3117800.12,6597216.94,5393026.83,6333777.67,4342360.28,2833078.04,2366258.16,4294040.712857143,446608.4228598925,6397598.094285714,2492739.2303673998,7647845.172747252,3541179.1288757357,5226012.993021978,2997052.6342934286,2036989.14,20905271.35,3739414.317142857,4412021.462499999,1.2241833502572788,1.463418706183666,-1250247.0784615371,0.46302965722875333,6,9,9,3,252,30,21,1,0,0,0,-0.9296339319682695,-0.3684843993077793,0.6851112019949135,-0.7284384949335702,0.4247283525160183,0.9053208417842974,-0.9981227456866079,0.06124528180216964,-149,0,0,0,1,10.0,10,0,0,1,1,0,0.0,22,0,1,0,0,0
2018-09-10,3518686.76,3115017.21,4244815.28,3924563.55,7314460.76,4994805.9,7812992.68,3648185.26,4351501.62,3110959.61,4339790.96,417933.94091012044,6370812.715000001,2512323.541829719,7617305.632307693,3558560.7504816484,5229326.841923077,2995293.67038806,2036989.14,20905271.35,3706246.6428571427,4470583.446428572,1.2182854328258328,1.4566512789448138,-1246492.9173076926,0.4671679097906392,0,10,9,3,253,30,20,0,0,0,0,-0.9358348973349941,-0.35243871088460327,0.6596488896351408,-0.7515739101399981,0.47086328873605704,0.8822061909330859,-0.9915497906051816,0.12972668480625174,-148,0,0,0,1,10.0,11,0,0,1,1,0,0.0,21,0,1,0,0,0
2018-09-11,2737148.82,2457613.39,6041631.13,4212970.63,12496367.04,5712604.18,8959000.0,5344808.38,5272757.92,4156708.13,4601028.1742857145,758339.7509272014,6382563.6775,2509899.17375671,7587106.278681319,3560160.7255818285,5238862.293021978,2992330.067953543,2036989.14,20905271.35,3890763.3742857142,4416884.537857143,1.218311022605309,1.4482354859350166,-1204542.601181319,0.4692382833209243,1,11,9,3,254,30,19,0,0,0,0,-0.9417589340994617,-0.33628873017668287,0.6334058321617086,-0.7738197799123084,0.515744448131128,0.8567424725213045,-0.9802839232770918,0.19759410356706683,-147,0,0,0,1,10.0,12,0,0,1,1,0,0.0,20,0,1,0,0,0
2018-09-12,3907657.89,3473624.08,6058071.07,4647118.76,13786351.91,7639039.23,9047626.88,6867137.98,4375381.18,3962558.61,4802592.79,938698.2710755737,6326100.528928571,2498342.6542236013,7550401.220989011,3558498.6991351615,5246641.507802198,2990764.2323040483,2036989.14,20905271.35,3975204.9842857146,4434720.232857143,1.2057428584592882,1.439092266883668,-1224300.6920604398,0.47129928529401266,2,12,9,3,255,30,18,0,0,0,0,-0.9474042892438845,-0.32003923622313857,0.6064130902482765,-0.7951497745554202,0.5592523247663413,0.8289974892865736,-0.9643784639967455,0.2645263279510712,-146,0,0,0,1,10.0,13,0,0,1,1,0,0.0,19,0,1,0,0,0
2018-09-13,3198359.98,2826009.39,5333680.81,4946125.63,10106943.25,6252432.84,6994969.99,6357153.0,2944995.39,3177169.11,4857957.815714285,959767.5474686805,6293287.956428572,2505369.4621913335,7501136.810879122,3557806.537352317,5250207.941565935,2990089.940894895,2036989.14,20905271.35,4091379.2399999998,4430056.761785715,1.1986740385279915,1.4287313749028046,-1207848.85445055,0.4743023127097648,3,13,9,3,256,30,17,0,0,0,0,-0.9527692922168511,-0.30369503751065885,0.578702611877601,-0.8155386483827991,0.601271069373482,0.7990451183346716,-0.9439086918125085,0.33020657401208553,-145,0,0,0,1,10.0,14,0,0,1,1,0,0.0,18,0,1,0,0,0
2018-09-14,3759913.17,3409768.94,4314679.61,3705554.89,9026931.62,5761282.54,7278400.85,4667689.08,4050240.35,2758623.23,4944975.632857143,860332.9271422982,6241623.566071428,2531525.5187276,7467914.120549451,3573428.635077673,5253197.890247254,2988604.36763265,2036989.14,20905271.35,4142450.1628571427,4406334.832142857,1.1881569467731687,1.4215939084293578,-1226290.5544780223,0.47850424862876684,4,14,9,3,257,30,16,0,0,0,0,-0.9578523554276669,-0.28726097055059635,0.5503071945286527,-0.8349622695966589,0.6416887978251137,0.7669651144255262,-0.9189714882380278,0.3943239833000072,-144,0,0,0,1,10.0,15,0,0,1,1,0,0.0,17,0,1,0,0,0
2018-09-15,3182906.62,2708850.83,4960825.43,4591065.72,6859151.1,4939690.9,9653316.6,6875294.96,3998480.39,3407389.12,4997798.448571429,846217.4379537873,6242378.370714285,2531126.073868829,7446322.747802197,3582665.5326696434,5259699.582857142,2985376.353786742,2036989.14,20905271.35,4226880.164285714,4383436.268571428,1.1868317329491542,1.4157315699307014,-1203944.3770879116,0.48113218483943326,5,15,9,3,258,30,15,1,0,0,0,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,0.6803978890506115,0.7328428976086702,-0.8896848787211052,0.4565750941247368,-143,0,0,0,1,10.0,16,0,0,1,1,0,0.0,16,0,1,0,0,0
2018-09-16,4513878.02,4134396.21,4978431.53,4030885.81,3117800.12,5641320.53,8270248.42,5615859.9,3646297.83,2833078.04,5133162.122857143,734131.6265352007,6218703.763571428,2540040.652202508,7405931.972967032,3589611.356113872,5265703.305192308,2982598.3315090146,2036989.14,20905271.35,4222982.1157142855,4443853.544285714,1.1809825588614922,1.4064468777920562,-1187228.2093956042,0.4846940762103394,6,16,9,3,259,30,14,1,0,0,0,-0.9671667297977312,-0.2541427094613622,0.4915967464233612,-0.8708229664552752,0.7172952716008841,0.6967693257736121,-0.8561874740403063,0.516665277811931,-142,0,0,0,1,10.0,17,0,0,1,1,0,0.0,15,0,1,0,0,0
2018-09-17,3684035.33,3185261.69,4896843.63,4244815.28,3924563.55,6121614.15,9578590.6,5314373.17,4708998.08,4351501.62,5226309.03,637658.1324340096,6174961.959285714,2552290.8377174037,7391152.132197802,3597218.5796517385,5271917.373626374,2979456.790501012,2036989.14,20905271.35,4365277.377142857,4435587.931785715,1.1712933875210123,1.4019855791316544,-1216190.1729120882,0.48669253660485606,0,17,9,3,260,30,13,0,0,0,0,-0.97139528468375,-0.23746831555846842,0.461351203990578,-0.8872175982116474,0.7522826980987227,0.6588404527207676,-0.8186378142731447,0.5743101331528881,-141,0,0,0,1,10.0,18,0,0,1,1,0,0.0,14,0,1,0,0,0
2018-09-18,3511249.8,3093197.05,5971341.33,6041631.13,4212970.63,6821739.77,10591854.27,6054738.37,5863767.93,5272757.92,5216267.63,623065.6140477948,6144590.586428572,2549367.4023186797,7370539.158131868,3599950.0377468467,5279678.2741483515,2977583.5679575508,2036989.14,20905271.35,4400452.965714285,4384764.2825,1.1638191320321951,1.3960205102309546,-1225948.5717032952,0.4884242469256873,1,18,9,3,261,30,12,0,0,0,0,-0.9753363880767837,-0.2207236509605022,0.43055961698187384,-0.9025621398133328,0.7852670068439955,0.6191572723971449,-0.7772136184407381,0.6292368324488442,-140,0,0,0,1,10.0,19,0,0,1,1,0,0.0,13,0,1,0,0,0
2018-09-19,3203671.41,2850137.86,7086185.79,6058071.07,4647118.76,7944998.65,10442554.6,6826815.9,4348094.84,4375381.18,5363141.161428571,909782.2642730133,6113918.698571429,2532011.299960311,7318969.716923077,3569581.2155729653,5289593.713873626,2977573.34919845,2036989.14,20905271.35,4410450.715714285,4385812.959642857,1.155838998094646,1.3836544190013635,-1205051.018351648,0.4877163526608539,2,19,9,3,262,30,11,0,0,0,0,-0.9789888737409319,-0.20391367068311472,0.3992584296048835,-0.9168384298170765,0.8161603698771169,0.5778254499778006,-0.7321109433803463,0.6811854127788846,-139,0,0,0,1,10.0,20,0,0,1,1,0,0.0,12,0,1,0,0,0
2018-09-20,2967505.47,2634513.81,5392520.44,5333680.81,4946125.63,6463508.32,7960357.2,5512035.33,3941062.22,2944995.39,5371546.822857142,909736.5235796853,6075669.1314285705,2534622.70364626,7278993.043296704,3570572.1539898473,5290918.327747253,2977511.424562855,2036989.14,20905271.35,4445746.635714286,4387335.730714286,1.148320339697144,1.3757522971245573,-1203323.9118681336,0.4905310573525032,3,20,9,3,263,30,10,0,0,0,0,-0.9823516608469237,-0.18704334906991657,0.3674846892184069,-0.9300295711374187,0.844880526840267,0.5349550405091186,-0.683543255826725,0.7299100063801018,-138,0,0,0,1,10.0,21,0,0,1,1,0,0.0,11,0,1,0,0,0
2018-09-21,3391440.87,3055926.25,3329330.38,4314679.61,3705554.89,5162979.4,7890035.7,4008326.65,4296469.47,4050240.35,5230782.647142857,1146058.5409510513,6010181.666428572,2582316.8158571227,7244168.111428571,3593650.0191088147,5290863.367362637,2977547.546400996,2036989.14,20905271.35,4526577.704285714,4393094.218214286,1.1359548053164896,1.3691844994741582,-1233986.4449999994,0.49607490657752507,4,21,9,3,264,30,9,0,0,0,0,-0.9854237542919524,-0.17011767832049052,0.3352760024840169,-0.9421199510456922,0.87135100401364,0.490660195863106,-0.6317404220940748,0.775180004316675,-137,0,0,0,1,10.0,22,0,0,1,1,0,0.0,10,0,1,0,0,0
2018-09-22,3067943.56,2653342.07,4716376.41,4960825.43,4591065.72,6313222.5,7919846.87,5227586.74,4068464.64,3998480.39,5195861.35857143,1159303.0577805967,5953151.448928571,2592987.3628571983,7234450.515604395,3599334.6885641282,5296549.218736263,2974458.9325711643,2036989.14,20905271.35,4517897.221428571,4400491.478214285,1.1239679276215564,1.3658799752134672,-1281299.066675824,0.4975270313620253,5,22,9,3,265,30,8,1,0,0,0,-0.9882042449941422,-0.15314166701312007,0.30267049085568926,-0.9530952596488853,0.8955013179435027,0.44505886078298645,-0.5769476201403175,0.8167811479303523,-136,0,0,0,1,10.0,23,0,0,1,1,0,0.0,9,0,1,0,0,0
2018-09-23,4892505.92,4455722.87,4717920.92,4978431.53,4030885.81,6597216.94,7114017.67,4970364.06,3893369.27,3646297.83,5158645.5571428565,1171562.8948840166,5886033.733928571,2600011.3502205214,7215821.090219779,3608009.3041938306,5302962.316923076,2970675.1563253803,2036989.14,20905271.35,4960460.218571429,4439164.035714285,1.1099520196748842,1.3607151359896135,-1329787.3562912075,0.5000136864651584,6,23,9,3,266,30,7,1,0,0,0,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501,0.9172671631198608,0.39827245882943335,-0.519424179162785,0.8545165429066116,-135,0,0,0,1,10.0,24,0,0,1,1,0,0.0,8,0,1,0,0,0
2018-09-24,4916532.68,4394814.48,6151109.31,4896843.63,4244815.28,7314460.76,8744485.32,6133670.91,5274815.56,4708998.08,5337826.368571429,1219771.9328768156,5844485.467857143,2585594.849754499,7201673.134835165,3609649.998716868,5309874.48532967,2969710.628487892,2036989.14,20905271.35,5508504.375714286,4401452.893571428,1.1006824142462346,1.3562793536329778,-1357187.666978022,0.501223803293245,0,24,9,3,267,30,6,0,0,0,0,-0.9928872135356962,-0.11905873003404988,0.23642378142121298,-0.9716500376053585,0.936590583203981,0.35042556906371225,-0.4594423522174453,0.888207591156989,-134,0,0,0,1,10.0,25,0,0,1,1,0,0.0,7,0,1,0,0,0
2018-09-25,3834324.5,3363603.04,12207075.48,5971341.33,6041631.13,12496367.04,10888893.34,6350306.2,5803004.55,5863767.93,6228645.532857143,2891291.293802296,5834153.6264285715,2558465.6421042997,7223038.598131869,3633644.4561420004,5323337.401510988,2989827.2794223386,2036989.14,20905271.35,5651579.115714286,4351211.415714285,1.0959578900207587,1.3568628199448085,-1388884.9717032975,0.5030631370406615,1,25,9,3,268,30,5,0,0,0,0,-0.994788305609327,-0.10196189005174576,0.20286099168260133,-0.9792075459541514,0.9534201253498682,0.30164559432857885,-0.3972860276706911,0.9176948361071031,-133,0,0,0,1,10.0,26,0,0,1,1,0,0.0,6,0,1,0,0,0
2018-09-26,4727732.71,4050861.46,10330752.34,7086185.79,6058071.07,13786351.91,11081146.52,8582287.61,7446035.82,4348094.84,6692155.04,3284950.775780517,5710739.356071428,2221866.2999366126,7106835.092527472,3349177.47526612,5332634.423434067,3000132.6977169747,2036989.14,19289944.12,5870994.235714287,4377660.12,1.0709039665227742,1.332706225143945,-1396095.736456044,0.47126145909698036,2,26,9,3,269,30,4,0,0,0,0,-0.9963950238187231,-0.08483487790576538,0.16905810038314714,-0.9856060869814277,0.9677109772087533,0.2520624220102626,-0.3332493855822941,0.9428387173896835,-132,0,0,0,1,10.0,27,0,0,1,1,0,0.0,5,0,1,0,0,0
2018-09-27,5609192.49,4998150.71,10819458.93,5392520.44,5333680.81,10106943.25,8513932.2,7363015.35,7777371.32,3941062.22,7467431.967142858,3556299.9664065083,5736186.344642857,2277465.3041152814,7013752.837692308,3116436.8129090923,5340633.078434066,3010879.599462841,2036989.14,19245165.78,5894504.608571428,4432506.451428572,1.074064864670458,1.3132811662374717,-1277566.4930494512,0.4443322833050493,3,27,9,3,270,30,3,0,1,0,0,-0.9977068927101168,-0.06768276175455162,0.13505511584034569,-0.9908380875225532,0.9794250862518059,0.2018080781848007,-0.26763550537876996,0.9635202313707016,-131,0,0,0,1,10.0,28,0,0,1,1,0,0.0,4,0,1,0,0,0
2018-09-28,5221949.72,4643296.21,9769233.6,3329330.38,4314679.61,9026931.62,12484085.14,12176690.89,5297992.65,4296469.47,8387418.141428572,3112699.8139811335,5762697.129642857,2321092.4024370923,6909621.714835166,2850135.5309004798,5351091.943598901,3019644.1629114784,2036989.14,17529108.34,5552319.880000001,4397622.607142857,1.0769198493283838,1.2912545304142296,-1146924.5851923088,0.41248792604393275,4,28,9,3,271,30,2,0,1,0,0,-0.9987235240803972,-0.050510617185222886,0.10089228319740334,-0.9948973551031357,0.9885312610933431,0.15101637606963247,-0.20075493140682626,0.97964149438243,-130,0,0,0,1,10.0,29,0,0,1,1,0,0.0,3,0,1,0,0,0
2018-09-29,5089871.44,4351327.13,8834290.53,4716376.41,4960825.43,6859151.1,10005221.27,11278748.95,5604370.48,4068464.64,8975691.587142857,2659388.6766510406,5833237.823571429,2384788.4866190413,6814074.266373627,2627196.6792139485,5358203.922362638,3024800.750358987,2036989.14,13786351.91,5113840.08,4390177.117857142,1.0886554353085036,1.2717086481040536,-980836.4428021982,0.3855544534022393,5,29,9,3,272,30,1,1,1,0,0,-0.9994446170919858,-0.033323525711631344,0.06661003679003268,-0.9977790852682925,0.9950052545447351,0.09982255971656324,-0.1329242031560922,0.991126205997661,-129,0,0,0,1,10.0,30,0,0,1,1,0,0.0,2,0,1,0,0,0
2018-09-30,5437181.81,4591821.05,2926208.13,4717920.92,4978431.53,3117800.12,8830377.17,9326921.27,4057941.88,3893369.27,8719732.617142858,3173933.492398073,5826395.2524999995,2393128.6211979245,6694805.102197802,2552766.822401069,5359742.246456044,3023417.014045123,2036989.14,13786351.91,4620395.187142857,4393675.1821428565,1.0870663148685022,1.2490908693649447,-868409.8496978022,0.38130562181160954,6,30,9,3,273,30,0,1,1,0,0,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922,0.9988298281778684,0.04836294389478327,-0.0644643571073619,0.9979200101524843,-128,0,0,0,1,10.0,31,0,0,1,1,0,0.0,1,0,1,0,0,0
2018-10-01,4742181.64,4115311.14,3730127.97,6151109.31,4896843.63,3924563.55,8070014.23,9532990.22,2879522.46,5274815.56,8373878.14,3603335.1331387227,5819451.124642856,2399126.1267435034,6687739.7123076925,2560143.2547037895,5361443.258434066,3022322.313337359,2036989.14,13786351.91,3969314.527142857,4372400.464642857,1.0854262265087484,1.247376758447874,-868288.5876648361,0.38281143777056154,0,1,10,4,274,31,30,0,0,1,0,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382,0.9999947982262414,-0.003225448877107192,0.004300592702983659,0.9999907524084426,-127,0,0,0,1,10.0,32,0,0,1,1,0,0.0,0,0,1,0,0,0
2018-10-02,1807247.84,1354070.12,2895558.56,12207075.48,5971341.33,4212970.63,9033060.75,9176055.6,2733645.95,5803004.55,7043661.437142857,3670522.0502352375,5772400.693571428,2444291.53553625,6658703.635054945,2588160.3597075283,5357978.561813187,3024429.325886564,2036989.14,13786351.91,3629581.4171428573,4318161.524285714,1.0773467319768442,1.2427641429012328,-886302.9414835172,0.38868832456847613,1,2,10,4,275,31,29,0,0,1,0,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156,0.9984970627014779,-0.05480525318362323,0.07304518821104557,0.9973286321364754,-126,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2018-10-03,1798411.4,1414782.3,2683914.3,10330752.34,7086185.79,4647118.76,2096565.2,3771895.32,3991921.57,7446035.82,5951256.002857142,3667091.803999435,5702286.2485714285,2505164.9592381874,6619639.461758243,2621185.885189682,5354465.80271978,3026796.139811784,2036989.14,13786351.91,3345315.977142857,4379966.063571429,1.0649589443030851,1.236283824690004,-917353.2131868144,0.39597109485075616,2,3,10,4,276,31,28,0,0,0,0,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828,0.9943406096530519,-0.10623912647794644,0.14144406768794104,0.9899462489023781,-125,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
2018-10-04,2726313.6,2140614.37,2220736.04,10819458.93,5392520.44,4946125.63,2944993.36,2915055.94,3219806.7,7777371.32,4722867.018571428,3171229.4348351965,5604950.906071429,2587234.516818055,6594334.430659342,2652574.5222292854,5351838.239340659,3029105.7180590755,2036989.14,13786351.91,3325025.6585714286,4379087.601428571,1.0472945286107813,1.2321625086097066,-989383.5245879125,0.40225053037900976,3,4,10,4,277,31,27,0,0,0,0,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482,0.9875365065492302,-0.15739011478660975,0.20917350564635714,0.9778785428342384,-124,0,0,0,0,0.0,-1,0,0,0,0,0,0.0,-1,0,0,0,0,0
